Date de début;Date de fin;Organisme;code zas;Zas;code site;nom site;type d'implantation;Polluant;type d'influence;Réglementaire;type d'évaluation;type de valeur;valeur;valeur brute;unité de mesure;taux de saisie;couverture temporelle;couverture de données;code qualité;validité;Latitude;Longitude
2013/02/01 00:00:00;2013/02/01 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;1.0;0.590625;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/02/01 00:00:00;2013/02/01 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;1.0260416667;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/02/02 00:00:00;2013/02/02 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.2705;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/02/02 00:00:00;2013/02/02 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.3270833333;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/02/03 00:00:00;2013/02/03 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.170125;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/02/03 00:00:00;2013/02/03 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.233;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/02/04 00:00:00;2013/02/04 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.06425;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/02/04 00:00:00;2013/02/04 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4455;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/02/05 00:00:00;2013/02/05 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.3920416667;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/02/05 00:00:00;2013/02/05 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.545125;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/02/06 00:00:00;2013/02/06 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.0645833333;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/02/06 00:00:00;2013/02/06 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;1.0;0.5225833333;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/02/07 00:00:00;2013/02/07 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.0555416667;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/02/07 00:00:00;2013/02/07 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.2458333333;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
2013/02/08 00:00:00;2013/02/08 23:59:59;ATMO SUD;FR02N30;PROVENCE-ALPES-COTE-D-AZUR-ZI;FR02031;Marignane Ville;Urbaine;CO;Fond;Oui;mesures fixes;Moy. journalière;0.0;0.2489583333;mg-m3;100.0;100;100.0;R;1;43.415689;5.216875
2013/02/08 00:00:00;2013/02/08 23:59:59;ATMO SUD;FR03A02;PROVENCE-ALPES-COTE-D-AZUR-MARSEILLE;FR03004;MARSEILLE PLOMBIERES;Urbaine;CO;Trafic;Oui;mesures fixes;Moy. journalière;0.0;0.4996666667;mg-m3;100.0;100;100.0;R;1;43.315428;5.386739
