id_aerogenerateur;id_parc;code_insee;nom_commune;code_dept;code_reg;puissance;hauteur_totale;hauteur_mat_nacelle;diametre_rotor;cote_ngf;periode_allumage_lib;periode_allumage_desc;type_feu_lib;type_feu_desc;date_mise_en_service;constructeur;reference_modele;x_aerogenerateur;y_aerogenerateur;epsg;libelle;date_maj;nom_eolienne
0003014831_E1;0003014831;51549;SOMME-YEVRE;51;44;1.65;88.00;292.00;80.00;204.000;Jour et Nuit;;Feux à éclats;;;POMALEITWIND;LTW80 1.65;830623.94;6874081.0;2154;Lambert-93;2022-10-21;
0003014831_E2;0003014831;51549;SOMME-YEVRE;51;44;1.65;88.00;290.00;80.00;202.000;Jour et Nuit;;Feux à éclats;;;POMALEITWIND;LTW80 1.65;830445.94;6873831.5;2154;Lambert-93;2022-10-21;
0003014831_E5;0003014831;51549;SOMME-YEVRE;51;44;1.65;88.00;304.00;80.00;216.000;Jour et Nuit;;Feux à éclats;;;POMALEITWIND;LTW80 1.65;830512.44;6873542.5;2154;Lambert-93;2022-10-21;
0003014831_E3;0003014831;51549;SOMME-YEVRE;51;44;1.65;88.00;303.00;80.00;215.000;Jour et Nuit;;Feux à éclats;;;POMALEITWIND;LTW80 1.65;831086.9;6874250.0;2154;Lambert-93;2022-10-21;
0003014831_E4;0003014831;51549;SOMME-YEVRE;51;44;1.65;88.00;302.00;80.00;214.000;Jour et Nuit;;Feux à éclats;;;POMALEITWIND;LTW80 1.65;830943.0;6873987.0;2154;Lambert-93;2022-10-21;
0003102230_E1;0003102230;16110;COURCOME;16;75;2.40;150.00;93.00;117.00;104.000;Jour et Nuit;;Feux à éclats;;2021-02-16;NORDEX;N117/2400;482445.0;6545934.0;2154;Lambert-93;2022-10-21;
0003102230_E3;0003102230;16110;COURCOME;16;75;2.40;150.00;93.00;117.00;118.000;Jour et Nuit;;Feux à éclats;;2021-02-16;NORDEX;N117/2400;482147.0;6546803.0;2154;Lambert-93;2022-10-21;
0003102230_E4;0003102230;16110;COURCOME;16;75;2.40;150.00;93.00;117.00;112.000;Jour et Nuit;;Feux à éclats;;2021-02-16;NORDEX;N117/2400;481840.0;6547227.0;2154;Lambert-93;2022-10-21;
0003102230_E2;0003102230;16110;COURCOME;16;75;2.40;150.00;93.00;117.00;103.000;Jour et Nuit;;Feux à éclats;;2021-02-16;NORDEX;N117/2400;482395.0;6546429.0;2154;Lambert-93;2022-10-21;
0003103208_E1;0003103208;17149;LES EDUTS;17;75;3.00;179.50;114.00;131.00;129.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3000;451749.0;6549951.0;2154;Lambert-93;2022-10-21;
0003103208_E2;0003103208;17149;LES EDUTS;17;75;3.00;179.50;114.00;131.00;120.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3000;451734.0;6549541.0;2154;Lambert-93;2022-10-21;
0003103208_E3;0003103208;17149;LES EDUTS;17;75;3.00;179.50;114.00;131.00;126.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3000;452130.0;6548792.0;2154;Lambert-93;2022-10-21;
0003103208_E5;0003103208;17149;LES EDUTS;17;75;3.00;179.50;114.00;131.00;121.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3000;452558.0;6548077.0;2154;Lambert-93;2022-10-21;
0003103208_E6;0003103208;17149;LES EDUTS;17;75;3.00;179.50;114.00;131.00;121.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3000;452622.0;6549603.0;2154;Lambert-93;2022-10-21;
0003103208_E7;0003103208;17149;LES EDUTS;17;75;3.00;179.50;114.00;131.00;122.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3000;452956.0;6549475.0;2154;Lambert-93;2022-10-21;
0003103208_E8;0003103208;17149;LES EDUTS;17;75;3.00;179.50;114.00;131.00;112.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3000;453210.0;6548808.0;2154;Lambert-93;2022-10-21;
0003103208_E9;0003103208;17149;LES EDUTS;17;75;3.00;179.50;114.00;131.00;115.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3000;453114.0;6548344.0;2154;Lambert-93;2022-10-21;
0003103208_E4;0003103208;17149;LES EDUTS;17;75;3.00;179.50;114.00;131.00;120.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3000;452318.0;6548310.0;2154;Lambert-93;2022-10-21;
0003103346_E1;0003103346;23253;THAURON;23;75;2.00;150.00;95.00;110.00;769.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;606508.0;6543474.0;2154;Lambert-93;2022-10-21;
0003103346_E2;0003103346;23253;THAURON;23;75;2.20;150.00;95.00;110.00;743.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;606320.0;6542888.0;2154;Lambert-93;2022-10-21;
0003103346_E3;0003103346;23122;MANSAT-LA-COURRIERE;23;75;2.20;150.00;95.00;110.00;738.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;606131.0;6542301.0;2154;Lambert-93;2022-10-21;
0003103346_E4;0003103346;23253;THAURON;23;75;2.20;150.00;95.00;110.00;761.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;607177.0;6542358.0;2154;Lambert-93;2022-10-21;
0003103346_E5;0003103346;23122;MANSAT-LA-COURRIERE;23;75;2.20;150.00;95.00;110.00;755.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V110-2.2MW;606943.0;6541857.0;2154;Lambert-93;2022-10-21;
0003103387_E1;0003103387;86192;PLAISANCE;86;75;3.00;178.40;120.00;117.00;191.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3000;535597.9;6581918.5;2154;Lambert-93;2022-10-21;
0003103387_E2;0003103387;86192;PLAISANCE;86;75;3.00;179.50;114.00;131.00;190.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3000;535893.4;6581706.5;2154;Lambert-93;2022-10-21;
0003103387_E3;0003103387;86192;PLAISANCE;86;75;3.00;179.50;114.00;131.00;189.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3000;536110.8;6581507.5;2154;Lambert-93;2022-10-21;
0003103387_E4;0003103387;86192;PLAISANCE;86;75;3.00;179.50;114.00;131.00;192.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3000;536344.3;6581320.5;2154;Lambert-93;2022-10-21;
0003104251_E1;0003104251;86055;LA CHAPELLE-BATON;86;75;3.60;200.00;132.00;136.00;158.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-3.6MW;502628.0;6570194.0;2154;Lambert-93;2022-10-21;
0003104251_E2;0003104251;86055;LA CHAPELLE-BATON;86;75;3.60;200.00;132.00;136.00;162.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-3.6MW;503126.0;6570412.0;2154;Lambert-93;2022-10-21;
0003104251_E3;0003104251;86055;LA CHAPELLE-BATON;86;75;3.60;200.00;132.00;136.00;157.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-3.6MW;502909.0;6569833.0;2154;Lambert-93;2022-10-21;
0003104251_E4;0003104251;86189;PAYROUX;86;75;3.60;200.00;132.00;136.00;163.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-3.6MW;503881.0;6570663.0;2154;Lambert-93;2022-10-21;
0003104251_E5;0003104251;86189;PAYROUX;86;75;3.60;200.00;132.00;136.00;162.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-3.6MW;503906.0;6570235.0;2154;Lambert-93;2022-10-21;
0003104251_E6;0003104251;86189;PAYROUX;86;75;3.60;200.00;132.00;136.00;161.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-3.6MW;504047.0;6569885.0;2154;Lambert-93;2022-10-21;
0003105887_E1;0003105887;79165;MAISONTIERS;79;75;4.20;180.00;114.00;136.00;154.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-4.2MW;452241.0;6637822.0;2154;Lambert-93;2022-10-21;
0003105887_E2;0003105887;79165;MAISONTIERS;79;75;4.20;180.00;114.00;136.00;153.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-4.2MW;452659.0;6637443.0;2154;Lambert-93;2022-10-21;
0003105887_E3;0003105887;79165;MAISONTIERS;79;75;4.20;180.00;114.00;136.00;151.000;Jour et Nuit;;Feux à éclats;;;VESTAS;V136-4.2MW;452232.0;6637172.0;2154;Lambert-93;2022-10-21;
0003202770_E1;0003202770;01388;SAINT-TRIVIER-DE-COURTES;01;84;3.00;150.00;95.00;120.00;1.000;Jour et Nuit;;Feux à éclats;;2025-01-01;VESTAS;V110;858114.1;6599906.0;2154;Lambert-93;2022-10-21;
0003202770_E2;0003202770;01388;SAINT-TRIVIER-DE-COURTES;01;84;3.00;150.00;95.00;120.00;1.000;Jour et Nuit;;Feux à éclats;;2025-01-01;VESTAS;V110;858269.9;6599819.0;2154;Lambert-93;2022-10-21;
0003202770_E4;0003202770;01388;SAINT-TRIVIER-DE-COURTES;01;84;3.00;150.00;95.00;120.00;1.000;Jour et Nuit;;Feux à éclats;;2025-01-01;VESTAS;V110;858846.6;6599857.0;2154;Lambert-93;2022-10-21;
0003202770_E3;0003202770;01388;SAINT-TRIVIER-DE-COURTES;01;84;3.00;150.00;95.00;120.00;1.000;Jour et Nuit;;Feux à éclats;;2025-01-01;VESTAS;V110;858540.3;6599852.0;2154;Lambert-93;2022-10-21;
0003301610_E3;0003301610;25187;DAMBELIN;25;27;3.00;200.00;131.40;137.00;742.000;Jour et Nuit;;Feux à éclats;;2021-03-01;GE;3.8-137;977730.0;6701520.0;2154;Lambert-93;2022-10-21;
0003301610_E1;0003301610;25583;VALONNE;25;27;3.00;200.00;131.40;137.00;749.000;Jour et Nuit;;Feux à éclats;;2021-03-01;GE;3.8-137;978316.0;6701427.0;2154;Lambert-93;2022-10-21;
0003301610_E2;0003301610;25583;VALONNE;25;27;3.00;200.00;131.40;137.00;735.000;Jour et Nuit;;Feux à éclats;;2021-03-01;GE;3.8-137;978036.0;6701454.0;2154;Lambert-93;2022-10-21;
0003301897_E1;0003301897;89212;JUSSY;89;27;3.00;150.00;91.50;117.00;221.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3000;742130.5;6737050.0;2154;Lambert-93;2022-10-21;
0003301897_E2;0003301897;89212;JUSSY;89;27;3.00;150.00;91.50;117.00;235.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3000;742238.94;6736512.5;2154;Lambert-93;2022-10-21;
0003301897_E3;0003301897;89212;JUSSY;89;27;3.00;150.00;91.50;117.00;255.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3000;742067.0;6734943.0;2154;Lambert-93;2022-10-21;
0003301897_E4;0003301897;89212;JUSSY;89;27;3.00;150.00;91.50;117.00;264.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3000;742444.1;6734493.5;2154;Lambert-93;2022-10-21;
0003301897_E5;0003301897;89212;JUSSY;89;27;3.00;150.00;91.50;117.00;265.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3000;742749.6;6734216.0;2154;Lambert-93;2022-10-21;
0003301993_E2;0003301993;21491;POISEUL LES SAULX;21;27;3.83;200.00;131.40;137.00;483.800;Jour et Nuit;;Feux à éclats;;;GE;3.8-137;848920.0;6722638.0;2154;Lambert-93;2022-10-21;
0003301993_E1;0003301993;21491;POISEUL LES SAULX;21;27;3.83;200.00;131.40;137.00;478.100;Jour et Nuit;;Feux à éclats;;;GE;3.8-137;848550.7;6722691.0;2154;Lambert-93;2022-10-21;
0003301993_E3;0003301993;21491;POISEUL LES SAULX;21;27;3.83;200.00;131.40;137.00;467.600;Jour et Nuit;;Feux à éclats;;;GE;3.8-137;849288.4;6722599.5;2154;Lambert-93;2022-10-21;
0003301993_E4;0003301993;21587;SAULX-LE-DUC;21;27;3.00;200.00;131.40;137.00;450.900;Jour et Nuit;;Feux à éclats;;;GE;3.8-137;850434.3;6723156.5;2154;Lambert-93;2022-10-21;
0003301993_E5;0003301993;21587;SAULX-LE-DUC;21;27;3.00;200.00;131.40;137.00;449.900;Jour et Nuit;;Feux à éclats;;;GE;3.8-137;850754.06;6723034.0;2154;Lambert-93;2022-10-21;
0003301993_E6;0003301993;21587;SAULX-LE-DUC;21;27;3.00;200.00;131.40;137.00;447.100;Jour et Nuit;;Feux à éclats;;;GE;3.8-137;851045.3;6722856.5;2154;Lambert-93;2022-10-21;
0003302192_E3;0003302192;25159;COLOMBIER FONTAINE;25;27;3.00;200.00;131.00;137.00;456.000;Jour et Nuit;;Feux à éclats;;;GE;3.8-137;979430.0;6711269.0;2154;Lambert-93;2022-10-21;
0003302192_E4;0003302192;25224;ETOUVANS;25;27;3.00;200.00;131.00;137.00;474.200;Jour et Nuit;;Feux à éclats;;;GE;3.8-137;979835.0;6710976.0;2154;Lambert-93;2022-10-21;
0003302192_E1;0003302192;25159;COLOMBIER FONTAINE;25;27;3.00;200.00;131.40;137.00;453.000;Jour et Nuit;;Feux à éclats;;;GE;3.8-137;978698.0;6710826.0;2154;Lambert-93;2022-10-21;
0003302192_E2;0003302192;25159;COLOMBIER FONTAINE;25;27;3.00;200.00;131.00;137.00;451.000;Jour et Nuit;;Feux à éclats;;;GE;3.8-137;979230.0;6710805.0;2154;Lambert-93;2022-10-21;
0003302192_E5;0003302192;25224;ETOUVANS;25;27;3.00;200.00;131.00;137.00;456.900;Jour et Nuit;;Feux à éclats;;;GE;3.8-137;980055.0;6711419.0;2154;Lambert-93;2022-10-21;
0003302192_E6;0003302192;25224;ETOUVANS;25;27;3.00;200.00;131.00;137.00;472.500;Jour et Nuit;;Feux à éclats;;;GE;3.8-137;980401.0;6711166.0;2154;Lambert-93;2022-10-21;
0003800447_E9;0003800447;02559;NOUVION-ET-CATILLON;02;32;4.00;180.00;115.00;131.00;104.760;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/4.0-4.5;735220.1;6957901.0;2154;Lambert-93;2022-10-21;
0003800447_E1;0003800447;02560;NOUVION-LE-COMTE;02;32;4.00;180.00;115.00;131.00;100.990;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/4.0-4.5;732305.56;6957929.5;2154;Lambert-93;2022-10-21;
0003800447_E2;0003800447;02560;NOUVION-LE-COMTE;02;32;4.00;180.00;115.00;131.00;79.390;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/4.0-4.5;733194.1;6957899.5;2154;Lambert-93;2022-10-21;
0003800447_E3;0003800447;02560;NOUVION-LE-COMTE;02;32;4.00;180.00;115.00;131.00;88.540;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/4.0-4.5;732453.9;6957393.0;2154;Lambert-93;2022-10-21;
0003800447_E4;0003800447;02560;NOUVION-LE-COMTE;02;32;4.00;180.00;115.00;131.00;82.920;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/4.0-4.5;733223.75;6957446.0;2154;Lambert-93;2022-10-21;
0003800447_E5;0003800447;02559;NOUVION-ET-CATILLON;02;32;4.00;180.00;115.00;131.00;107.190;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/4.0-4.5;735301.7;6959575.0;2154;Lambert-93;2022-10-21;
0003800447_E6;0003800447;02559;NOUVION-ET-CATILLON;02;32;4.00;180.00;115.00;131.00;101.120;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/4.0-4.5;735784.1;6959409.0;2154;Lambert-93;2022-10-21;
0003800447_E7;0003800447;02559;NOUVION-ET-CATILLON;02;32;4.00;180.00;115.00;131.00;104.720;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/4.0-4.5;735295.25;6958521.0;2154;Lambert-93;2022-10-21;
0003800447_E8;0003800447;02559;NOUVION-ET-CATILLON;02;32;4.00;180.00;115.00;131.00;102.690;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/4.0-4.5;736004.6;6958542.5;2154;Lambert-93;2022-10-21;
0003800447_E10;0003800447;02559;NOUVION-ET-CATILLON;02;32;4.00;180.00;115.00;131.00;110.200;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/4.0-4.5;735641.94;6958019.0;2154;Lambert-93;2022-10-21;
0003800447_E11;0003800447;02559;NOUVION-ET-CATILLON;02;32;4.00;180.00;115.00;131.00;103.490;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/4.0-4.5;736057.4;6958152.0;2154;Lambert-93;2022-10-21;
0003800787_E1;0003800787;80121;BOUILLANCOURT-LA-BATAILLE;80;32;3.60;178.50;120.00;117.00;122.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;664670.25;6955956.0;2154;Lambert-93;2022-10-21;
0003800787_E2;0003800787;80121;BOUILLANCOURT-LA-BATAILLE;80;32;3.60;178.50;120.00;117.00;112.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;664770.8;6955620.5;2154;Lambert-93;2022-10-21;
0003800787_E3;0003800787;80121;BOUILLANCOURT-LA-BATAILLE;80;32;3.60;178.50;120.00;117.00;110.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;665107.94;6956034.5;2154;Lambert-93;2022-10-21;
0003800955_E1;0003800955;02519;MONTLOUE;02;32;3.45;180.00;114.00;136.00;141.950;Jour et Nuit;;Feux fixes;;;VESTAS;V136-3.45MW;775421.0;6952218.0;2154;Lambert-93;2022-10-21;
0003800955_E2;0003800955;02519;MONTLOUE;02;32;3.45;180.00;114.00;136.00;155.570;Jour et Nuit;;Feux fixes;;;VESTAS;V136-3.45MW;774944.0;6951220.0;2154;Lambert-93;2022-10-21;
0003800955_E3;0003800955;02519;MONTLOUE;02;32;3.45;180.00;114.00;136.00;154.770;Jour et Nuit;;Feux fixes;;;VESTAS;V136-3.45MW;775179.0;6950952.0;2154;Lambert-93;2022-10-21;
0003800955_E5;0003800955;02519;MONTLOUE;02;32;3.45;180.00;114.00;136.00;155.830;Jour et Nuit;;Feux fixes;;;VESTAS;V136-3.45MW;775648.0;6950416.0;2154;Lambert-93;2022-10-21;
0003800955_E6;0003800955;02519;MONTLOUE;02;32;3.45;180.00;114.00;136.00;147.700;Jour et Nuit;;Feux fixes;;;VESTAS;V136-3.45MW;775884.9;6950149.0;2154;Lambert-93;2022-10-21;
0003800955_E4;0003800955;02519;MONTLOUE;02;32;3.45;180.00;114.00;136.00;155.730;Jour et Nuit;;Feux fixes;;;VESTAS;V136-3.45MW;775410.75;6950684.5;2154;Lambert-93;2022-10-21;
0003801615_E3;0003801615;59322;IWUY;59;32;3.00;180.00;117.00;126.00;64.920;Jour et Nuit;;Feux à éclats;;2022-10-04;VESTAS;V126-3.0MW;725333.4;7014710.0;2154;Lambert-93;2022-10-21;
0003801615_E4;0003801615;59322;IWUY;59;32;3.00;180.00;117.00;126.00;68.490;Jour et Nuit;;Feux à éclats;;2022-10-04;VESTAS;V126-3.0MW;725056.0;7014311.5;2154;Lambert-93;2022-10-21;
0003801615_E2;0003801615;59322;IWUY;59;32;3.00;180.00;117.00;126.00;64.800;Jour et Nuit;;Feux à éclats;;2022-10-04;VESTAS;V126-3.0MW;724828.44;7014907.5;2154;Lambert-93;2022-10-21;
0003801615_E1;0003801615;59322;IWUY;59;32;3.00;180.00;117.00;126.00;59.280;Jour et Nuit;;Feux à éclats;;2022-10-04;VESTAS;V126-3.0MW;725364.2;7015287.0;2154;Lambert-93;2022-10-21;
0003801758_E1;0003801758;80687;RUBESCOURT;80;32;3.60;165.00;99.00;131.00;87.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3600;670275.0;6945486.0;2154;Lambert-93;2022-10-21;
0003801758_E2;0003801758;80687;RUBESCOURT;80;32;3.60;165.00;99.00;131.00;88.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3600;669875.0;6945015.0;2154;Lambert-93;2022-10-21;
0003801758_E3;0003801758;80687;RUBESCOURT;80;32;3.60;165.00;99.00;131.00;91.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3600;669469.0;6944405.0;2154;Lambert-93;2022-10-21;
0003801758_E4;0003801758;60262;LE FRESTOY-VAUX;60;32;3.60;165.00;99.00;131.00;84.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3600;670660.0;6945349.0;2154;Lambert-93;2022-10-21;
0003801758_E5;0003801758;60262;LE FRESTOY-VAUX;60;32;3.60;165.00;99.00;131.00;90.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3600;670459.0;6944863.0;2154;Lambert-93;2022-10-21;
0003801758_E6;0003801758;60262;LE FRESTOY-VAUX;60;32;3.60;165.00;99.00;131.00;91.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N131/3600;670176.0;6944292.0;2154;Lambert-93;2022-10-21;
0003801918_E1;0003801918;02290;ESSOMES-SUR-MARNE;02;32;3.60;149.50;91.50;117.00;202.000;Jour et Nuit;;Feux fixes;;;NORDEX;N117/3600;723073.1;6881383.0;2154;Lambert-93;2022-10-21;
0003801918_E2;0003801918;02290;ESSOMES-SUR-MARNE;02;32;4.50;179.50;105.00;149.00;204.000;Jour et Nuit;;Feux fixes;;;NORDEX;N149/4.0-4.5;722816.8;6880940.0;2154;Lambert-93;2022-10-21;
0003801918_E3;0003801918;02290;ESSOMES-SUR-MARNE;02;32;4.50;179.50;105.00;149.00;199.000;Jour et Nuit;;Feux fixes;;;NORDEX;N149/4.0-4.5;722963.0;6880473.0;2154;Lambert-93;2022-10-21;
0003801918_E4;0003801918;02290;ESSOMES-SUR-MARNE;02;32;4.50;179.50;105.00;149.00;198.000;Jour et Nuit;;Feux fixes;;;NORDEX;N149/4.0-4.5;723603.0;6879433.0;2154;Lambert-93;2022-10-21;
0003802261_E1;0003802261;60265;FROISSY;60;32;3.60;140.00;80.00;120.00;166.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;641855.0;6941874.0;2154;Lambert-93;2022-10-21;
0003802261_E2;0003802261;60265;FROISSY;60;32;3.60;140.00;80.00;120.00;162.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;641654.0;6941132.0;2154;Lambert-93;2022-10-21;
0003802261_E3;0003802261;60265;FROISSY;60;32;3.60;140.00;80.00;120.00;165.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;642241.0;6941267.0;2154;Lambert-93;2022-10-21;
0003802261_E4;0003802261;60265;FROISSY;60;32;3.60;140.00;80.00;120.00;162.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;642300.0;6940661.0;2154;Lambert-93;2022-10-21;
0003802261_E5;0003802261;60465;NOIREMONT;60;32;3.60;140.00;80.00;120.00;162.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;641912.0;6939927.0;2154;Lambert-93;2022-10-21;
0003802261_E6;0003802261;60465;NOIREMONT;60;32;3.60;140.00;80.00;120.00;159.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;641835.0;6939582.0;2154;Lambert-93;2022-10-21;
0003802261_E7;0003802261;60465;NOIREMONT;60;32;3.60;140.00;80.00;120.00;159.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;641796.0;6939231.0;2154;Lambert-93;2022-10-21;
0003802261_E8;0003802261;60465;NOIREMONT;60;32;3.60;140.00;80.00;120.00;159.000;Jour et Nuit;;Feux à éclats;;;NORDEX;N117/3600;641903.0;6938889.0;2154;Lambert-93;2022-10-21;
0003802461_E1;0003802461;02652;ROGNY;02;32;5.70;180.00;105.00;149.00;145.870;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/5.X;760168.7;6962858.0;2154;Lambert-93;2022-10-21;
0003802461_E2;0003802461;02652;ROGNY;02;32;5.70;180.00;105.00;149.00;154.320;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/5.X;759910.2;6962561.5;2154;Lambert-93;2022-10-21;
0003802461_E3;0003802461;02516;MONTIGNY-SOUS-MARLE;02;32;5.70;180.00;105.00;149.00;154.610;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/5.X;759363.6;6962266.5;2154;Lambert-93;2022-10-21;
0003802461_E4;0003802461;02516;MONTIGNY-SOUS-MARLE;02;32;5.70;180.00;105.00;149.00;151.340;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/5.X;758959.44;6961978.0;2154;Lambert-93;2022-10-21;
0003802461_E5;0003802461;02516;MONTIGNY-SOUS-MARLE;02;32;5.70;180.00;105.00;149.00;144.950;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/5.X;758513.4;6961817.5;2154;Lambert-93;2022-10-21;
0003802461_E6;0003802461;02516;MONTIGNY-SOUS-MARLE;02;32;5.70;180.00;105.00;149.00;130.850;Jour et Nuit;;Feux à éclats;;;NORDEX;N149/5.X;758091.9;6961660.5;2154;Lambert-93;2022-10-21;
0005107380_E1;0005107380;80105;BILLANCOURT;80;32;3.00;150.00;99.00;101.00;77.000;Jour et Nuit;;Feux à éclats;;;SGRE;SWT3.0-101;693842.25;6960315.5;2154;Lambert-93;2022-10-21;
0005107380_E2;0005107380;80465;LANGUEVOISIN-QUIQUERY;80;32;3.00;150.00;99.00;101.00;76.000;Jour et Nuit;;Feux à éclats;;;SGRE;SWT3.0-101;693987.2;6960084.0;2154;Lambert-93;2022-10-21;
0005107380_E3;0005107380;80465;LANGUEVOISIN-QUIQUERY;80;32;3.00;150.00;99.00;101.00;77.000;Jour et Nuit;;Feux à éclats;;;SGRE;SWT3.0-101;694271.75;6959922.5;2154;Lambert-93;2022-10-21;
0005107380_E4;0005107380;80465;LANGUEVOISIN-QUIQUERY;80;32;3.00;150.00;99.00;101.00;75.000;Jour et Nuit;;Feux à éclats;;;SGRE;SWT3.0-101;694584.75;6959783.5;2154;Lambert-93;2022-10-21;
0005107380_E5;0005107380;80465;LANGUEVOISIN-QUIQUERY;80;32;3.00;150.00;99.00;101.00;73.000;Jour et Nuit;;Feux à éclats;;;SGRE;SWT3.0-101;694931.7;6959629.5;2154;Lambert-93;2022-10-21;
0005107380_E6;0005107380;80139;BREUIL;80;32;3.00;150.00;99.00;101.00;70.000;Jour et Nuit;;Feux à éclats;;;SGRE;SWT3.0-101;695246.1;6959425.5;2154;Lambert-93;2022-10-21;
0005107380_E7;0005107380;80139;BREUIL;80;32;3.00;150.00;99.00;101.00;66.000;Jour et Nuit;;Feux à éclats;;;SGRE;SWT3.0-101;695383.25;6959197.0;2154;Lambert-93;2022-10-21;
0005107383_E1;0005107383;80179;CAULIERES;80;32;2.50;135.00;87.00;100.00;186.000;Jour et Nuit;;Feux à éclats;;2010-08-10;GE;2.5xl;620265.0;6966421.0;2154;Lambert-93;2022-10-21;
0005107383_E3;0005107383;80460;LAMARONDE;80;32;2.50;135.00;87.00;100.00;181.000;Jour et Nuit;;Feux à éclats;;2010-08-10;GE;2.5xl;621275.0;6967198.0;2154;Lambert-93;2022-10-21;
0005107383_E5;0005107383;80179;CAULIERES;80;32;2.50;135.00;87.00;100.00;186.000;Jour et Nuit;;Feux à éclats;;2010-08-10;GE;2.5xl;621079.0;6966184.0;2154;Lambert-93;2022-10-21;
0005107383_E4;0005107383;80179;CAULIERES;80;32;2.50;135.00;87.00;100.00;187.000;Jour et Nuit;;Feux à éclats;;2010-08-10;GE;2.5xl;620662.0;6965927.0;2154;Lambert-93;2022-10-21;
0005107383_E2;0005107383;80460;LAMARONDE;80;32;2.50;135.00;87.00;100.00;184.000;Jour et Nuit;;Feux à éclats;;2010-08-10;GE;2.5xl;620793.0;6966914.0;2154;Lambert-93;2022-10-21;
0005107383_E6;0005107383;80179;CAULIERES;80;32;2.50;135.00;87.00;100.00;181.000;Jour et Nuit;;Feux à éclats;;2010-08-10;GE;2.5xl;621690.0;6966378.0;2154;Lambert-93;2022-10-21;
